Molecule ChEMBL ID,AlogP,Smiles
CHEMBL480627,2.83,CC(=O)C1=C(O)[C@@H]2[C@H]3c4c[nH]c5cccc(c45)C[C@H]3C(C)(C)N2C1=O
CHEMBL1540463,1.01,CN1C(=O)C(=C2CC(c3ccccc3)N(C(=O)CCl)N2)C(=O)N(C)C1=O
CHEMBL570399,5.1,Clc1ccc2c(N/N=C/c3ccccc3Br)ccnc2c1
CHEMBL3211808,3.69,C(=N/Nc1ncnc2sc3c(c12)CCC3)\c1cccs1
CHEMBL1452645,3.91,CC(C)c1ccc2oc(-c3cc(N)ccc3O)nc2c1
CHEMBL3211915,3.5,C/N=c1\scc(C)n1/N=C/c1cc(Br)c(O)c(Br)c1
CHEMBL1452684,3.61,Cc1n[nH]c(S/C(=C/c2ccc(OCc3ccc(C(=O)O)cc3)cc2)C(=O)O)n1
CHEMBL1501507,2.89,Cc1oc(-c2cccs2)nc1C[S+]([O-])CC(=O)NCCCOC(C)C
CHEMBL3192725,2.44,CC(C)(C)c1cc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)[nH]n1
CHEMBL1343661,1.55,CC(=O)N1CC=C2C(C#N)=C(N)C(C#N)(C#N)[C@H](c3ccoc3)[C@H]2C1
CHEMBL1501444,3.66,Cc1cc[n+](C2=C([N-]S(=O)(=O)c3cccs3)C(=O)c3ccccc3C2=O)cc1C
CHEMBL1480172,3.69,O=C(COc1ccc(OCc2ccccc2)cc1)NN=C1CCCC1
CHEMBL3192944,2.99,O=C(N/N=C/c1cc(Br)c(Br)o1)C(O)c1ccccc1
CHEMBL1401757,4.6,Cc1ccc(Cn2cc(C(=O)c3ccc(C)cc3)c(=O)c3ccc(C)nc32)cc1
CHEMBL1501515,3.14,Cc1ccc(-c2nc3ccccc3n2C)o1
CHEMBL1436405,6.46,Fc1ccc(Nc2nc(SCc3ccc(Cl)cc3)nc3ccccc23)cc1
CHEMBL1374306,4.44,Cc1ccc(NCCC(=O)c2ccc(Br)cc2)cc1
CHEMBL1322076,2.38,CN(c1ccccc1)S(=O)(=O)c1nnc(NC(=O)COc2ccccc2)s1
CHEMBL1533300,3.09,CCOC(=O)c1c(NC(=O)c2cc(C)on2)sc(C)c1C
CHEMBL1464009,3.79,Cc1cc(N)ccc1N=Nc1c(C)n(C)n(-c2ccccc2)c1=O
CHEMBL1598722,4.71,CCC(=O)Nc1ccc(Nc2nc(Cl)nc(Nc3ccc(NC(=O)CC)cc3)n2)cc1
CHEMBL1542470,4.78,Cc1cccc(N2CCN(C(=O)c3c(C)nn(Cc4ccccc4Cl)c3C)CC2)c1C
CHEMBL1454887,4.33,COc1ccccc1N1CCN(C(=O)c2oc3cc(C)cc(C)c3c2C)CC1
CHEMBL1591133,5.58,CCOc1ccccc1CNC(=O)c1oc2c(c1C)-c1nn(Cc3cccc(Cl)c3)cc1CC2
CHEMBL1442909,6.34,COc1cc(Nc2nc(SCc3ccccc3Cl)nc3ccccc23)cc(OC)c1
CHEMBL1543124,1.95,CC1(C)CC(NNCCC#N)=CC(=[N+]2CCCC2)C1.[I-]
CHEMBL1425701,4.14,CCOC(=O)c1cnc2ccc(OCC)cc2c1N1CCN(c2ccccc2)CC1
CHEMBL1504142,3.64,Nc1c2c(nc3sc4c(c13)CCCC4)CCCC2
CHEMBL1454767,1.52,COc1ccc(S(=O)(=O)Nc2cc3c(cc2N2CCOCC2)n(C)c(=O)n3C)cc1
CHEMBL1515469,5.18,Cc1cccn2c(Nc3ccc4c(c3)OCCO4)c(-c3ccc(Br)o3)nc12
CHEMBL1403707,5.6,CCc1ccc2oc(-c3ccc(OC)cc3)cc(=[NH+]c3cccc(C(=O)O)c3)c2c1.F[B-](F)(F)F
CHEMBL1425705,4.36,C=CCN(C(=O)Nc1ccc2oc(C)nc2c1)c1ccccc1
CHEMBL1581807,2.68,CCOc1ccc2c(c1)c(N=O)c(O)n2C
CHEMBL1376429,4.47,C=CCn1c(=O)c2ccccc2n2c(SC(C)C(=O)Nc3nc(-c4ccccc4)cs3)nnc12
CHEMBL1611058,3.14,c1ccc(CN2CCN(c3ncnc4c3cnn4-c3ccccc3)CC2)cc1
CHEMBL165,2.97,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1
CHEMBL1552315,5.24,Cc1ccc(C(=O)COC(=O)CCC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1C
CHEMBL296407,0.49,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O
CHEMBL1611060,4.36,Cc1ccc(-n2nc(C)c(C(=O)NCCCN3CCN(c4ccc(F)cc4)CC3)c2-n2cccc2)cc1
CHEMBL1967558,2.78,C/C(=N\Nc1ccc2nncn2n1)c1ccc(Br)s1
CHEMBL1376381,3.03,Cc1cccc2cc(C#N)c(SCC#N)nc12
CHEMBL1504023,2.45,Cc1ccnc(NC(c2ccccc2O)c2oc(CO)cc(=O)c2O)c1
CHEMBL1376360,4.67,FC(F)(F)c1cc(Cl)c2nc(-c3ccccc3)cn2c1
CHEMBL1442919,4.5,CCc1nc(Sc2nc(C)cc(C)n2)c2oc3ccccc3c2n1
CHEMBL1454770,3.27,Cn1cnc([N+](=O)[O-])c1Oc1cccc2ccccc12
CHEMBL294209,3.25,O=S(=O)(Nc1nccs1)c1cc(Cl)ccc1Cl
CHEMBL1426206,4.38,CSCc1c(C(=O)Nc2ccc(N3CCOCC3)cc2)oc2ccccc12
CHEMBL1443319,3.92,N#CC1=C(N)N(c2ccccc2C#N)C2=C(C(=O)CCC2)C1c1ccsc1
CHEMBL1306727,2.72,COc1ccc(C)cc1NC(=O)CSc1nnc(-c2ccc(OC)c(OC)c2)n1N
CHEMBL1494629,-0.61,Cc1ccc(C2=NNC(C(O)C(O)C(O)CO)S2)cc1
CHEMBL1504556,3.23,CC(=O)Oc1ccc(/C=C2/Oc3ccccc3C2=O)cc1
CHEMBL1489590,3.57,CC1(OC(=O)C2CCCC2)C(=O)C=C2C=C(c3ccsc3)OC=C2C1=O
CHEMBL1386810,3.7,CCOC(=O)c1c(C)[nH]c(C(=O)OCCOc2ccc(Cl)cc2)c1C
CHEMBL1364400,4.3,COc1ccc(Nc2cc(C)c3ccccc3n2)cc1
CHEMBL3214100,5.85,CN1/C(=C\C=N\c2ccc3ccccc3c2)C(C)(C)c2ccccc21
CHEMBL1491340,3.04,S=C([S-])O[C@@H]1C[C@@H]2C[C@H]1[C@@H]1CCC[C@H]21.[K+]
CHEMBL1455263,4.2,CCN(CC)c1ccc2c(C)c(-c3ccc(N)cc3)c(=O)oc2c1
CHEMBL1376808,3.56,COc1ccc(C(=O)CN2CCN(c3cc(C)nc4ccccc34)CC2)cc1
CHEMBL3207941,3.65,Cc1ccc(-n2nc(C)c(/C=N/c3cc(C)ccn3)c2O)cc1
CHEMBL1364798,4.23,COC(=O)c1ccc(NC(=O)CSc2nc3cc4ccccc4cc3[nH]2)cc1
CHEMBL1567012,2.27,CCOC(=O)C(=O)Nc1nnc(COc2ccc(Cl)cc2)s1
CHEMBL1423401,1.89,CN(C)C(S)=Nc1ccc2c(c1)OCO2
CHEMBL1540861,4.45,Cc1ccccc1Oc1nc2c(C)cccn2c(=O)c1/C=C(\C#N)C(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O
CHEMBL1303991,2.2,O=C(COc1ccc(F)cc1)c1c(O)cc(O)cc1O
CHEMBL1582792,3.27,Cc1ccc2cc(CCNC(=O)C(=O)c3c[nH]c4ccccc34)c(O)nc2c1
CHEMBL1582805,3.67,CCC(c1nnnn1C(C)(C)CC)N(CCN1CCOCC1)Cc1cc2cc(C)ccc2nc1O
CHEMBL1608877,5.09,CCn1c(SCC(=O)c2ccc3c(c2)Cc2ccccc2-3)nnc1-c1ccc(N)cc1
CHEMBL1473707,3.46,COC(=O)NC(/C(C(=O)OC)=C(\C)NCc1ccccc1)c1ccc(F)cc1
CHEMBL1404692,4.53,Cc1c(Cl)cccc1NC(=O)Nc1ccc(C(=O)N2CCCC2)cc1
CHEMBL1592255,5.96,O=C(Cn1cc(SCc2ccc(C(F)(F)F)cc2)c2ccccc21)N1CCCCC1
CHEMBL1478002,3.58,COC(=O)c1ccc(NC(=O)CSC2=Nc3ccccc3C3CC=NN23)cc1
CHEMBL3192827,3.9,O=C(CCCOc1ccc(Cl)cc1Cl)N/N=C/c1ccco1
CHEMBL1563423,3.17,COc1ccc(NC(=O)c2ccc(NC(=O)CSc3nccc(O)n3)cc2)cc1
CHEMBL1300568,3.35,COc1ccc(/C=C/C(=O)NCCSCc2ccco2)cc1
CHEMBL1429988,1.87,Nc1c(C(=O)NCCN2CCOCC2)c2nc3ccccc3nc2n1Cc1ccco1
CHEMBL1477009,5.08,COc1ccc(NC(=O)c2c(C)oc3ccc(O)c(CN4CCCCCC4)c23)cc1
CHEMBL1489341,4.35,CSCC[C@H](NC(=O)c1cc([N+](=O)[O-])ccc1Cl)c1nc2ccccc2[nH]1
CHEMBL1368574,3.73,COc1ccc(OC)c(-c2noc(N3CCN(c4ccc(Cl)cc4)CC3)n2)c1
CHEMBL1353508,4.45,Cc1ccc(Sc2c(C=O)c3ccccc3n2C)cc1
CHEMBL1524944,5.23,CCCC[C@@H]1C[C@H]1C(NC(=O)c1ccco1)c1ccc(Cl)cc1
CHEMBL1550268,3.18,CCCOc1ccc(-c2cnc(N)s2)cc1
CHEMBL1512325,3.0,COc1ccc(C(=O)Nc2nc3nc(C)c(Cc4ccccc4)c(O)n3n2)cc1OC
CHEMBL1511300,4.98,COc1ccc(/C=C2/Sc3ccc(C(=O)N4CCc5ccccc5C4)cc3NC2=O)cc1
CHEMBL1301112,3.0,CCc1ccccc1NC(=O)COc1ccc2c(c1)OCO2
CHEMBL3199338,2.36,Cl.O=C(N/N=C1/CN2CCC1CC2)c1cc2ccccc2cc1O
CHEMBL1984161,3.05,O=C(N/N=C/C(Br)=C/c1ccccc1)c1[nH]nc2c1CCC2
CHEMBL3194911,1.59,CCNc1nc(NCC)nc(N/N=C/c2ccc(O)c(O)c2)n1
CHEMBL1550241,3.72,Cc1occc1-c1nnc(SCC(=O)c2cc3ccccc3oc2=O)o1
CHEMBL1360267,4.59,CCc1cc2c(cc3c(=O)n(CCCC(=O)NCc4ccccc4Cl)nc(CC)n32)s1
CHEMBL1423,5.86,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
CHEMBL1381097,3.66,CCOC(=O)Nc1nc(-c2ccc(F)cc2F)cs1
CHEMBL1469872,5.22,O=C(CCSc1nc(-c2ccco2)cc(C(F)(F)F)n1)N1CCCc2ccccc21
CHEMBL1413326,3.32,CCOC(=O)CCCSc1nc(O)c2c3c(sc2n1)CCC3
CHEMBL1469915,2.4,O=C(CSc1[nH]cnc2ncnc1-2)N1CCN(c2ccc(Cl)cc2)CC1
CHEMBL1491635,1.78,COC(=O)Cc1cc(O)nc(Nc2nc3ccccc3o2)n1
CHEMBL1430678,2.73,CCn1nnc(NC(=S)NC(=O)c2ccc(-c3cccc(Cl)c3)o2)n1
CHEMBL1587079,3.51,O=C1CC(c2ccccc2)CC(=O)C1=CNC1CCCCC1
CHEMBL1428505,5.41,CCCOc1ccc(C(=O)CCC(=O)OCC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1
CHEMBL1562713,4.83,O=C(/C=C/c1cccs1)Nc1scc(-c2ccccc2)c1C(=O)O
CHEMBL1467551,4.9,CC(=O)c1c(C)[nH]c(C(=O)CSc2nnc(-c3ccc(Cl)cc3)n2CC2CCCO2)c1C
CHEMBL1584264,2.88,COn1c(SC2CCCCC2)nc2ccccc2c1=O
CHEMBL1348944,2.67,Cn1c(/C=C/N(Cc2ccccc2)c2ccccc2)c([N+](=O)[O-])c(=O)n(C)c1=O
CHEMBL1607451,2.04,CC1CC(C)CN(c2cc(N(C)CCO)c([N+](=O)[O-])c3nonc23)C1
CHEMBL554190,5.97,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12.Cl.Cl
CHEMBL1483843,4.82,CCCSc1nc2sc3c(c2c(=O)n1-c1ccc(C)c(Cl)c1)CCN(C(C)=O)C3
CHEMBL1327151,5.12,Cc1c(NC(=O)c2cc3nc(-c4ccc(Cl)cc4)cc(C(F)(F)F)n3n2)c(=O)n(-c2ccccc2)n1C
CHEMBL3190457,4.17,COc1ccccc1/C=C\C=N\n1c(S)nnc1C1CCCCC1
CHEMBL1563354,3.69,CC(C)=C1SC(N2CCN(c3ccc(C)c(Cl)c3)CC2)=NC1=O
CHEMBL1600815,2.7,CCc1ccc(OCC(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1
CHEMBL1570497,4.36,CCC(CNc1cc(OC)cc2cccnc12)NC1CCCCC1
CHEMBL1334486,5.82,COc1ccc(NC(=O)c2c(NCc3cccs3)sc3c2CCC(C)C3)c(OC)c1
CHEMBL1393066,2.98,Cc1ccc(Nc2ccc(S(=O)(=O)N3CCOCC3)cc2[N+](=O)[O-])cc1C
CHEMBL1565040,4.58,Cc1ccc(NC(=O)CSc2nc3ccccc3c3nc(CCc4c(C)n[nH]c4C)nn23)cc1F
CHEMBL3197154,4.03,COc1ccc(/N=C/c2nc(-c3ccccc3)oc2OC(C)=O)cc1
CHEMBL3210908,4.84,C/C(=N\OC(=O)c1ccc(F)cc1)c1sc(-c2ccccc2)nc1C
CHEMBL1471737,5.16,Cc1ccccc1N1CCN(C(=O)c2ccc(Oc3ccc(C(F)(F)F)cn3)cc2)CC1
CHEMBL1328688,3.1,COc1ccc(NC(=O)CCOc2ccccc2)cc1
CHEMBL1393077,4.26,CCN(CC)C(=O)CSc1nc(-c2ccc(C)cc2)nc2c1COC(C)(C)C2
CHEMBL1255755,3.48,Cl.Nc1ccc(-c2ccc3ccccc3n2)cc1
CHEMBL1393172,5.51,Cc1cccc(Nc2nc(-c3ccccc3)c(C(=O)Nc3cccnc3)s2)c1
CHEMBL1393189,3.64,O=C1CC(c2ccc3c(c2)OCO3)Sc2nc3ccccc3n21
CHEMBL1609156,3.53,Cc1ccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2c2nnc(C)s2)cc1
CHEMBL1550134,4.03,CC(C)OC(=O)c1cc2c(ccn2C)n1CC(=O)N1CCC(Cc2ccccc2)CC1
CHEMBL1553226,3.9,O=S(=O)(c1ccc2nc(Nc3ccc(F)cc3)ccc2c1)N1CCCC1
CHEMBL27811,2.54,C1=C(c2c[nH]c3ccccc23)CCNC1
CHEMBL1432615,4.94,CCOC(=O)c1c(NC(=O)c2ccccc2)sc2c1CCc1ccccc1-2
CHEMBL1313231,4.24,CCN(CC)C(=O)/C(NC(=O)c1ccccc1)=C(/Sc1ncccn1)c1ccccc1
CHEMBL1353412,2.94,CS(=O)(=O)N1CCN(c2ccc([N+](=O)[O-])c(NCc3ccc(Cl)cc3)c2)CC1
CHEMBL1471789,4.53,CN1/C(=C\C=C(/C#N)C(=O)Nc2ccccc2F)C(C)(C)c2ccccc21
CHEMBL1471798,4.01,Cc1cc(N2CCOCC2)nc2ccc(NC(S)=NCc3ccc4c(c3)OCO4)cc12
CHEMBL1353437,2.67,CCOC(=O)c1sc2nc3n(c(=O)c2c1C)CCCCC3
CHEMBL1586806,4.54,O=[N+]([O-])c1ccc(Cl)cc1Sc1nc2ccccc2o1
CHEMBL1602429,4.2,COc1ccc(NC(=O)CC2C(=O)N(c3ccc(OC)cc3)C(=O)N2C2CCCCC2)cc1
CHEMBL1471783,3.41,O=C(CSCc1ccccc1)N1CCN(c2ccc(F)cc2)CC1
CHEMBL1327474,1.99,CC(=O)c1ccc(NC(=O)c2cnsn2)cc1
CHEMBL3198377,3.17,CN(C)c1ccc(/C=N/NC(=O)c2ccc(Cl)cc2)cc1
CHEMBL1418013,2.75,COc1ccc2oc(=O)c(C(=O)Nc3cccc(C(=O)O)c3)cc2c1
CHEMBL1398522,5.45,COc1cc(OC)c(NC(=O)c2c3c(nc4ccccc24)C(=O)N(C2CCCCC2)C3)cc1Cl
CHEMBL1428399,2.71,N=C(NNC(=O)c1ccccc1Cl)c1cc2ccccc2oc1=O
CHEMBL1492655,3.04,O=c1c2c(nc3n1CCCCC3)sc1c(O)cccc12
CHEMBL1484322,0.87,C/C(NNC(=O)c1ccncc1)=C1/C(=O)NC(=O)N(Cc2ccccc2)C1=O
CHEMBL1550779,2.61,Cc1ccc(Cl)cc1N1CCN(C(=O)CN(c2ccccc2)S(=O)(=O)N(C)C)CC1
CHEMBL1589651,3.47,Cc1cc(C)nc(SCc2cc(=O)c(OC(=O)c3cccc([N+](=O)[O-])c3)co2)n1
CHEMBL1554842,0.17,O=C1C2=CC[C@H]3C(=O)N(Cc4ccc5c(c4)OCO5)C(=O)[C@@H]3[C@@H]2[C@H](O)[C@@H]2O[C@H]12
CHEMBL1472452,4.95,Cc1c([N+](=O)[O-])cc(C(=O)Oc2ccc(Br)cc2C(=S)N2CCCCC2)cc1[N+](=O)[O-]
CHEMBL406256,9.56,CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2ccc(-c3ccccc3)cc2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccc(O)c(C(=O)OC)c1
CHEMBL1353958,4.21,CC1=C(C(=O)Nc2ccc(C)cc2C)C(c2cccs2)NC(S)=N1
CHEMBL1591502,5.79,Cc1cccc(OCCSc2nc3ccc(NC(=O)COc4ccccc4)cc3s2)c1
CHEMBL1437765,3.17,CCC(=O)Oc1ccc(-c2nc3ccccc3c(=O)o2)cc1
CHEMBL1358898,3.12,C[N+](C)(C)CCC(=O)c1cccc2ccccc12
CHEMBL1369095,2.32,CC1CN(c2nc(Nc3ccccc3)nc(N)c2[N+](=O)[O-])CC(C)O1
CHEMBL1403905,5.84,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(OC(F)(F)F)cc4)c3C[C@H]2CN1C(=O)c1ccccc1
CHEMBL1313852,4.6,Cc1nn(-c2ccccc2)c(Cl)c1C(=O)Nc1nnc(C2CCCC2)s1
CHEMBL3196990,3.28,CCN1CCN(c2ccc(/N=C/c3ccccc3O)cc2)CC1
CHEMBL1389785,2.04,O=C(Nc1cc(S(=O)(=O)N2CCOCC2)ccc1O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O
CHEMBL437571,2.88,O=C(/C=C/c1ccco1)c1ccccc1O
CHEMBL1389712,5.25,Cc1ccc(NC(=O)C(NC2CCCc3ccccc32)c2ccccc2)c([N+](=O)[O-])c1.O=C(O)C(=O)O
CHEMBL1589559,2.34,CCOC(=O)Cn1c(=O)n(Cc2ccco2)c(=O)c2ccc(C(=O)NCCc3ccccc3)cc21
CHEMBL3198331,3.56,O=C(N/N=C/c1ccc(OC(=O)c2ccc3c(c2)OCO3)cc1)c1cncc(Br)c1
CHEMBL1368092,2.24,COC/C=C/C1=CC2=CC(=O)C(C)(OC(=O)c3cnc4ccccc4n3)C(=O)C2=CN1CCN1CCOCC1
CHEMBL3191165,2.9,COc1ccc(/C=C/C=N/NC(=O)COc2ccc(OC)cc2)cc1
CHEMBL1573986,2.59,CC(C)c1nnc(NC(=O)COc2ccccc2[N+](=O)[O-])s1
CHEMBL1548731,4.89,COc1cccc(C2c3c(-c4cc(Cl)c(C)cc4O)n[nH]c3C(=O)N2Cc2cccnc2)c1
CHEMBL1495948,4.07,Cc1cc(-c2ccc(Br)s2)nc(-n2cccc2)n1
CHEMBL1365830,5.74,Cc1ccc(CN(Cc2ccco2)C(=O)c2ccc(Cl)cc2Cl)cc1
CHEMBL1322883,2.58,O=S(=O)(Cc1ccccc1)N1CCc2ccccc21
CHEMBL1453731,4.64,Cc1ccc(C)c(NC(=S)c2ccc3ccccc3n2)c1
CHEMBL1562179,6.29,COc1ccccc1CN1CCC(CNC(=O)c2cnn(-c3ccccc3Cl)c2C2CCN(C(=O)OC(C)(C)C)CC2)CC1
CHEMBL1450952,3.29,O=C(CSCc1ccccc1)Nc1ccc2c(c1)OCO2
CHEMBL1388350,4.74,COC(Cn1c2c(c3cc(C)ccc31)CCCC2NCc1ccccc1)OC.CS(=O)(=O)O
CHEMBL1698037,3.45,COc1ccc(-c2cs/c(=N\c3ccccc3)n2CCO)cc1
CHEMBL1520374,3.79,CCn1c(-c2ccc(N(C)C)cc2)nc2ccccc21
CHEMBL1580401,2.36,NNC(=O)c1ccc(COc2ccc3c(c2)CCC3)cc1
CHEMBL1535578,3.86,CNC(=O)/C(C#N)=C/c1c(N(Cc2ccccc2)Cc2ccccc2)nc2c(C)cccn2c1=O
CHEMBL1335364,4.36,Cc1cccc(C2=NN(c3ccccc3)[C@H](CO)[C@H]2c2ccccc2)c1
CHEMBL3195077,2.69,O=C(N/N=C/c1ccncc1)c1cccc(N/N=C/c2ccncc2)c1
CHEMBL1331660,6.07,CCN(CC)CCC(c1ccc2c(c1)OCO2)c1c(OC)cc(OC)c2c(-c3ccccc3)cc(=O)oc12
CHEMBL1591187,3.68,Cc1ccc2nc(NC(=O)CSc3ncc(C(=O)Nc4ccccc4)c(=O)n3C)sc2c1
CHEMBL3189190,7.1,COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@@H]2COC(=O)CC/C(C)=N/O[C@@H](C)CN2CCCCc3nc(C)c(C)cc32)cc1
CHEMBL1504425,4.44,C#Cc1ccc([C@H]2C=C(C(=O)N3CCN(Cc4ccccc4)CC3)O[C@@H](OCc3ccc(CO)cc3)C2)cc1
CHEMBL1537481,3.99,COc1ccc(-c2c(C#N)c(N)nc3c2CCc2ccccc2-3)cc1OC
CHEMBL1385190,4.38,COC(=O)c1ccc(Nc2cc(C)nc3ccc(C)cc23)cc1.Cl
CHEMBL1340535,2.28,CCOC(=O)Cc1csc(NC(=S)NC(=O)c2ccc([N+](=O)[O-])cc2)n1
CHEMBL1503113,4.18,CC1CCCC(C)N1C(=O)CSc1nc2ccccc2s1
CHEMBL1548139,3.53,CCn1c(SCC(=O)c2c[nH]c3ccccc23)nc2cc(S(=O)(=O)N3CCOCC3)ccc21
CHEMBL1444859,2.16,CS(=O)(=O)c1nc(-c2ccco2)cc(C(F)(F)F)n1
CHEMBL1984764,3.96,Cc1sc(N/N=C/c2cccnc2)nc1-c1ccccc1
CHEMBL1509113,3.62,O=C(NCCCNc1ccc([N+](=O)[O-])cc1Cl)c1ccccc1F
CHEMBL1522419,5.02,O=C1CCSc2ccc(Cl)cc2N1Cc1ccc(Cl)cc1
CHEMBL1351369,1.59,CN1/C(=C\C=C2C(=O)NC(=O)NC2=O)C(C)(C)c2ccccc21
CHEMBL1327629,3.58,CC(C)(C)c1cc2ccccn2c1C=S
CHEMBL1561839,3.45,C=CCOc1ccccc1CNc1ccc2[nH]c(O)nc2c1
CHEMBL1350653,5.11,Cc1cc(C(=O)CSc2n[nH]c(-c3ccccc3F)n2)c(C)n1Cc1cccs1
CHEMBL1355131,2.82,CCc1cnc2c(c1SCC(=O)c1ccc(Cl)cc1)c(=O)n(C)c(=O)n2C
CHEMBL1412216,3.58,CCOc1ccc(CNc2ccc3c(c2)ncn3C)cc1
CHEMBL1339671,2.25,COC(=O)C(C)n1nnc2sc(-c3ccccc3)cc2c1=O
CHEMBL1344558,1.82,CS(=O)(=O)N(CC(=O)Nc1ccc2c(c1)OCO2)c1ccccc1
CHEMBL1421263,1.6,CC1=NN(C(N)=S)C(=O)C1N=Nc1ccccc1
CHEMBL1372099,2.89,CCOC(=O)c1ccc(NC(=O)COc2ccccc2OC)cc1
CHEMBL1426898,3.57,CCC(C)(C)n1nnnc1C(c1cc2cccc(C)c2nc1O)N1CCCC1
CHEMBL1612983,5.23,Cc1cc(/C=C2\C(=O)NC(=O)N(c3ccc(Cl)cc3)C2=O)c(C)n1-c1sc2c(c1C#N)CCCC2
CHEMBL1405750,4.11,CCc1ccccc1OCCCOc1ccc(OC)cc1
CHEMBL1460913,2.48,CCN1CCN(c2cc(N3CCCC3)c([N+](=O)[O-])cc2F)CC1
CHEMBL1463715,4.38,Cc1cnc(C(=O)OCC(=O)Nc2oc(-c3ccccc3)c(-c3ccccc3)c2C#N)cn1
CHEMBL3192138,4.04,COC(=O)Cc1nn(-c2nc3ccccc3s2)c(O)c1/C(C)=N/c1ccccc1
CHEMBL1358116,3.57,C=CCOC(=O)/C=C/NC(=O)/C=C/C=C/CCCCCCCC(C)O
CHEMBL1385475,2.42,O=C(/C=C/c1ccc(OC(F)F)cc1)OCC(=O)N1CCN(C(=O)c2ccco2)CC1
CHEMBL3190886,4.3,CCCN1C(=O)/C(=C/c2ccco2)S/C1=N/c1ccc(OC)cc1
CHEMBL1488728,3.19,COc1ccc(-c2coc3c(OC)c(OC)cc(O)c3c2=O)cc1
CHEMBL1593469,5.57,Cc1cccc(N2CCN(C(=O)c3cnn(-c4ccccc4)c3C3CCN(C(=O)OC(C)(C)C)CC3)CC2)c1C
CHEMBL1505969,5.8,COc1cc(N=C(S)Nc2ccc(Br)cc2Cl)c(OC)cc1Cl
CHEMBL1573799,4.02,CCCN1/C(=C2/SC(=S)N(CC)C2=O)C=Cc2ccccc21
CHEMBL1429632,4.02,Cc1ccc2cc(C3C(C#N)=C(N)Oc4c3ccc3cccnc43)c(O)nc2c1
CHEMBL1600579,4.15,COc1ccc(-[n+]2c(-c3ccc(Br)cc3)cn3c2CCC3)cc1.[Br-]
CHEMBL1388003,3.83,CCc1ccccc1Nc1nc(N)nc(CSCC(=O)c2cc(C)n(C)c2C)n1
CHEMBL1355899,3.09,Cc1cccc(N2CCN(C(=O)CCn3c(=O)c4cccn4c4cccnc43)CC2C)c1
CHEMBL1563204,3.37,OC(CN1CCN(c2ccccn2)CC1)Cn1c2ccccc2c2ccccc21
CHEMBL1545002,2.57,CCOC(=O)c1cnc(SCCc2ccccc2)nc1N
CHEMBL1348141,4.09,COc1ccc2cc(C(c3nnnn3Cc3ccc(F)cc3)N3CCCCCC3)c(O)nc2c1
CHEMBL1308020,3.04,CN(C)c1ccc(C2Nc3ccccc3C(=O)N2CCCN2CCOCC2)cc1
CHEMBL1607318,5.22,CCC(c1nnnn1CCc1ccccc1)N(Cc1ccco1)Cc1cc2cccc(C)c2nc1O
CHEMBL1483840,1.01,CC#CC#Cc1cccc(=O)o1
CHEMBL1593413,4.35,COc1ccc(CNc2oc(/C=C/c3cccc(OC)c3)nc2C#N)cc1
CHEMBL1612383,6.85,Cc1ccc(C)c(Cn2c(O)c(N=NC(S)=Nc3ccccc3F)c3ccccc32)c1
CHEMBL1485605,2.7,Cc1cc(C)cc(N2C(=O)CC(Sc3nnnn3-c3ccccc3)C2=O)c1
CHEMBL1562151,3.79,COCCn1c(-c2ccc(-c3ccc([N+](=O)[O-])cc3Br)o2)nc2c1c(=O)[nH]c(=O)n2CC(C)C
CHEMBL3194450,4.31,O=[N+]([O-])c1cccc(-c2ccc(/C=N/NC(=S)Nc3cccc(F)c3)o2)c1
CHEMBL1996299,4.07,Cc1ccc(C(=O)N/N=C\c2ccc(-c3ccc(Cl)cc3)o2)cn1
CHEMBL1568805,1.51,Cc1cc(=O)c2c(O)c(O)ccc2o1
CHEMBL3194670,4.18,CSc1ccc(/C=N/N2CCN(Cc3ccc(C)cc3C)CC2)cc1
CHEMBL1320555,3.18,COc1ccccc1NC(=O)Nc1ccc(N2CCOCC2)cc1
CHEMBL1418082,3.95,O=c1cc(N2CCCCC2)c(-c2ccccc2)nn1Cc1ccccc1
CHEMBL1381066,4.91,BrCC1C[n+]2c(SCc3ccccc3)nc3sc4c(c3c2O1)CCCC4.[Br-]
CHEMBL1330515,2.08,COc1ccc(NC(=O)CNC(=O)Cn2c(C)cc3ccccc3c2=O)cc1OC
