Molecule ChEMBL ID,AlogP,Smiles
CHEMBL530115,2.0,COP(=S)(OC)SCn1nnc2ccccc2c1=O
CHEMBL494255,2.28,C=C1C(=O)O[C@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)C[C@H]12
CHEMBL1331734,4.07,COc1ccc(OC)c2c(=S)c3ccccc3[nH]c12
CHEMBL1543793,3.97,CCOc1cc(/C=C2\C(=O)N(Cc3ccc(C)cc3)C(C)=C2C(=O)OC)ccc1O
CHEMBL1434097,4.04,COc1cccc(C2CC(=O)N3CN(C4CCCCC4)CSC3=C2C#N)c1
CHEMBL1340865,3.02,COc1cc([N+](=O)[O-])ccc1NC(=O)Nc1ccc2c(c1)OCCO2
CHEMBL1415522,4.33,Cc1ccc(C)c2nc(O)c(C(c3nnnn3Cc3ccco3)N3CCc4ccccc4C3)cc12
CHEMBL1403372,5.26,CCCC(=O)N1CCN(c2ccc(NC(=O)c3sc4ccccc4c3Cl)cc2)CC1
CHEMBL1431254,0.8,COc1ccc(CN2C(=O)NC(=O)/C(=C\NNC(=O)c3ccccc3O)C2=O)cc1
CHEMBL50,1.99,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
CHEMBL578504,3.23,CC[n+]1ccccc1C=Cc1ccc(N(C)C)cc1.[I-]
CHEMBL1506193,4.02,COc1cc(/C=C/C(=O)c2ccc(Cl)s2)cc(OC)c1O
CHEMBL3190369,3.1,COC(=O)C1C(O)C(C)C(O)C(C)/C=C\C=C(/C)C(=O)Nc2c(C)c(OC(C)=O)c3c(c2O)C(=O)C(C)=C2OCOC(=C23)/C(C)=C/C(C)(O)C(O)C(C)C1O
CHEMBL1597322,3.74,Cc1ccc2[nH]c(CSc3nc(C)ccc3C#N)nc2c1
CHEMBL421701,6.25,CCN1/C(=C/C=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccccc21.[I-]
CHEMBL1344289,3.85,COCCNC(=O)c1c(NC(=O)c2ccco2)n(Cc2ccccc2)c2nc3ccccc3nc12
CHEMBL3191509,3.4,COc1ccc(/N=C/c2nc(-c3ccco3)oc2O)cc1
CHEMBL1351226,3.67,CCOc1cccc(OCC)c2c(C)[n+](CC3CCCO3)c(C)c1-2.[O-][Cl+3]([O-])([O-])[O-]
CHEMBL3192493,3.63,Cc1nnc(N/N=C/c2cccc(OCc3ccc(Cl)c(Cl)c3)c2)n1N.Cl
CHEMBL1256137,-0.13,Cl.NCCS
CHEMBL1499444,4.49,Cc1ccc(OCCn2cc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c3ccccc32)cc1
CHEMBL1539265,3.52,Cc1ccsc1C=C1C(=O)c2ccccc2C1=O
CHEMBL66953,1.02,O=c1c(O)cccc2cc(O)c(O)c(O)c12
CHEMBL1389025,5.41,Cc1cccc(C(=O)CC(c2ccccc2)C2(Cl)C(=O)c3ccccc3C2=O)c1
CHEMBL1468104,1.53,[O-][n+]1onc2c3c4c(n(O)c3ccc21)CCCC4
CHEMBL1406180,2.18,CN1C(=O)C(=Cc2[nH]c3ccccc3c2CCN=C(S)NC2CC2)C(=O)N(C)C1=O
CHEMBL1339019,4.9,CC1=NN(c2ccccc2)C(=O)/C1=C\c1cc(C)n(-c2ccccc2)c1C
CHEMBL1406699,5.71,CCCC(=O)Nc1nc(C)c(-c2csc(Nc3ccc(Cl)cc3)n2)s1
CHEMBL1519434,3.69,O=C(c1ccco1)[C@@H]1[C@@H]2C(=O)N(c3ccc(F)cc3)C(=O)[C@@H]2[C@H]2C=Cc3ccccc3N21
CHEMBL1353229,5.76,N#C/C(=C\c1ccc(-c2ccccc2Cl)o1)C(=O)Nc1nc2ccccc2s1
CHEMBL1382558,3.4,O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3)CC2)cc1)c1ccc([N+](=O)[O-])o1
CHEMBL1597758,4.99,Oc1nc(Nc2ccc(F)cc2)sc1/C=C1\C=Nc2ccccc21
CHEMBL1573754,4.44,CCC(/C=C1\Sc2ccc(OC)cc2N1CCO)=C\c1sc2ccc(OC)cc2[n+]1CCO.[Cl-]
CHEMBL1438956,5.02,CN(C)c1ccc(N=Nc2ccccc2C(=O)OCC(=O)NCC2CCCCC2)cc1
CHEMBL1528149,3.99,COC(=O)C1=C(C(=O)OC)SC2(S1)C(C(=O)OC)=C(C(=O)OC)SC1=C2c2cccc(C)c2NC1(C)C
CHEMBL1370856,2.3,C=CC(C1=CC(=O)C=CC1=O)c1ccc(O)cc1
CHEMBL1360493,4.5,O=C(ONc1ccc(N=NC(=O)c2ccccc2O)cc1)c1ccccc1
CHEMBL1381318,1.75,Nc1c(O)ccc2c1C(=O)c1ccccc1C2=O
CHEMBL1489647,2.15,CC(=C1C(=O)c2ccccc2C1=O)N1CCC(C(N)=O)(N2CCCCC2)CC1
CHEMBL1604819,4.78,CCOc1ccc(C2Nc3cccc4cccc(c34)N2)cc1OC
CHEMBL1578306,3.68,COc1cc(/C=C2\SC(=O)N(Cc3ccc(F)cc3)C2=O)cc([N+](=O)[O-])c1O
CHEMBL1517530,2.76,CNc1nc(-c2ccc([N+](=O)[O-])cc2)cs1
CHEMBL1543835,3.4,N=C1/C(=C/c2ccc(O)c(O)c2)C(=O)N=C2SC=C(c3ccccc3)N12
CHEMBL123,4.49,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12
CHEMBL1481873,2.49,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O
CHEMBL1542664,5.15,O=C(/C=C/c1ccc(Cl)c([N+](=O)[O-])c1)Nc1ccc(N2CCCC2)c(Cl)c1
CHEMBL1481813,4.89,COc1cccc(C2CC(=O)N3CN(c4cccc(Cl)c4C)CSC3=C2C#N)c1OC
CHEMBL1504221,4.86,N#C/C(=C/c1ccc(N2CCCCCC2)o1)c1cccc(F)c1
CHEMBL1429320,4.89,Cc1ccc(CSc2nnc3c(n2)OC2(Nc4ccccc4-3)C(=O)Nc3ccc(F)cc32)cc1
CHEMBL1468318,2.47,O=c1oc(-c2ccc([N+](=O)[O-])cc2)nc2ccc(O)cc12
CHEMBL1485790,5.19,Cc1cccc(NC(=O)c2sc3nc4c(c(-c5ccco5)c3c2N)CCC4)c1
CHEMBL3193178,3.61,COc1cccc(N/N=C/c2cccc(Br)c2O)c1
CHEMBL3195073,3.37,COc1cc(/C=N/c2cccc(C)c2)c(O)c([N+](=O)[O-])c1
CHEMBL1513778,5.71,O=C(Cc1ccccc1)Nc1sc2c(c1C(=O)Nc1ccc(Cl)cc1)CCCC2
CHEMBL1979844,5.12,COc1ccc2c(Cl)c(C(=O)N/N=C/c3c(C)[nH]c4ccccc34)sc2c1
CHEMBL1373461,4.06,COc1ccc(/C=C/C(=O)c2c(O)c(OC)c3occc3c2OC)cc1
CHEMBL1583537,3.97,N#C/C(=C\c1ccc(O)c([N+](=O)[O-])c1)c1nc2ccccc2s1
CHEMBL1569910,3.44,Cc1ccc2[nH]c(/C(C#N)=C\c3ccc([N+](=O)[O-])o3)nc2c1
CHEMBL1483809,5.06,CN1c2ccccc2C(C)(C)C12C=Nc1c(ccc3ccccc13)O2
CHEMBL288096,3.34,CCCN1CCc2cc(O)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3
CHEMBL1509433,3.1,CCCCNC(=O)c1sc(=S)n2c1[nH]c(=O)c1ccccc12
CHEMBL1510948,-0.5,Nc1ccc(S(N)(=O)=O)cc1N.O=S(=O)(O)O
CHEMBL3191763,3.25,C(=N/NC1=Nc2cccc3cccc1c23)\c1ccccn1
CHEMBL1989315,3.17,C/C(=N\Nc1nc2ccccc2[nH]1)c1ccc2c(c1)OCCO2
CHEMBL1372040,3.22,Cn1cccc1/C=C1\SC(=S)N(NC(=O)c2ccccc2Cl)C1=O
CHEMBL3189901,3.29,COc1ccc2o/c(=N\O)c(C(=O)Nc3ccc(C)cc3)cc2c1
CHEMBL1964690,3.23,O=[N+]([O-])c1ccc(N/N=C\c2cccn2-c2ccccc2)nc1
CHEMBL1976046,6.17,O=[N+]([O-])c1cc(-c2ccc(/C=N/c3nc4ccccn4c3-c3ccco3)o2)ccc1Cl
CHEMBL1344790,3.67,O=[N+]([O-])c1cccn2cc(-c3ccc(Br)cc3)nc12
CHEMBL1541632,3.27,CC1=NC(=O)C(N=Nc2cccc(O)c2)N1c1ccccc1
CHEMBL1306697,2.83,O=C1C(Cl)=C(Nc2ccccc2O)C(=O)N1c1ccccc1
CHEMBL1336911,4.19,O=C(/C=C/c1ccc(N2CCCCC2)c([N+](=O)[O-])c1)c1ccc(O)cc1
CHEMBL1527551,3.12,Cn1cc([N+](=O)[O-])c(C(=O)Nc2ccc3[nH]c(-c4ccccc4)nc3c2)n1
CHEMBL1379924,4.57,CN(C)c1ccc(N=Nc2ccc(S(=O)(=O)[O-])cc2)c2ccccc12.[Na+]
CHEMBL1388069,3.49,COc1ccc(NC2=NC(=O)/C(=C/c3ccc(O)c(OC)c3)S2)cc1
CHEMBL1482750,3.78,CCCCOc1ccc2c(c1)C(=O)c1cc(O)ccc1-2
CHEMBL1340820,3.35,c1ccc(N2CCN(c3nc4cc5c(cc4s3)OCO5)CC2)cc1
CHEMBL1363771,3.12,CCSC1=NSC2=NC(=O)/C(=C\c3coc4ccccc4c3=O)C(=N)N12
CHEMBL1451232,2.51,Cc1ccccc1OCCNc1cc(N2CCN(CCO)CC2)ccc1[N+](=O)[O-]
CHEMBL3198243,1.93,O=C/C(=N\Nc1ccccc1)C(=O)c1ccncc1
CHEMBL1336015,5.96,COc1ccc(NC(=O)c2c(NCc3cccs3)sc3c2CCCCC3)c(OC)c1
CHEMBL1381323,4.88,COc1ccc(C2CC(=O)N3CN(c4ccc(C)c(Cl)c4)CSC3=C2C#N)cc1
CHEMBL1528826,2.93,Cc1cc(/C=C2\SC(=S)NC2=O)c(C)n1C1CC1
CHEMBL1528937,2.83,O=C1C(Cl)=C(N2CCN(Cc3ccccc3)CC2)C(=O)N1c1ccccc1
CHEMBL1538442,4.63,Cc1cccc(Nc2nc(-c3ccc4c(c3)OCCO4)cs2)c1
CHEMBL1606488,2.47,COCCCN1C(=O)/C(=C/c2ccc(CNS(=O)(=O)c3ccccc3)o2)C(C(=O)OC)=C1C
CHEMBL1400505,3.67,Cc1ccc(Nc2nc(-c3ccc(O)cc3O)cs2)nc1
CHEMBL1341919,3.57,C=CCSC(=C(C#N)C#N)c1cc2c([nH]1)CCCC2
CHEMBL1487706,1.96,CN1/C(=C/C2CC(=O)NC2=O)C(C)(C)c2ccccc21
CHEMBL69863,2.68,Oc1cc(O)cc(/C=C/c2ccc(O)c(O)c2)c1
CHEMBL1332518,1.42,COc1cc(C=O)c([N+](=O)[O-])cc1OC
CHEMBL3144987,2.46,CC(C)(C)c1cc(=O)n(-c2ccccc2)[nH]1
CHEMBL1377687,2.59,CCc1nnc(NC(=O)CSc2nc3c(cc2C#N)CCC3)s1
CHEMBL1490225,2.3,O=[N+]([O-])c1cc(S(=O)(=O)N2CCCCCC2)ccc1F
CHEMBL1385038,5.12,CCc1cc(C(c2ccc(F)cc2)N2CCOCC2)c(NC(=O)c2ccccc2)s1
CHEMBL93353,3.34,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3
CHEMBL1522155,1.56,NS(=O)(=O)c1ccc(N=Nc2cnc(O)c(O)c2)cc1
CHEMBL3196521,3.3,Cc1ccc(C(=O)/C=C/Nc2cccc([N+](=O)[O-])c2)o1
CHEMBL1396389,4.89,O=c1c(N2CCN(c3cccc(Cl)c3)CC2)csc2ccc(Cl)cc12
CHEMBL1374797,5.51,S=C(NNc1ccnc2cc(Cl)ccc12)Nc1ccc(Cl)cc1Cl
CHEMBL1323720,2.12,CCn1c(SCC(=O)NNC(=O)c2ccc(OC)cc2)nnc1-c1ccco1
CHEMBL1362660,1.56,COc1cc(OC)nc(-n2ncc(Br)c(Br)c2=O)n1
CHEMBL578741,3.94,Nc1ccc(-c2nc3ccc(-c4nc5ccc(N)cc5[nH]4)cc3[nH]2)cc1
CHEMBL3189916,3.25,C/C(=N\NC(=O)c1ccc(Br)cc1)C1C(=O)c2ccccc2C1=O
CHEMBL1511090,1.18,C/C(NNC(=O)c1ccccc1O)=C1/C(=O)NC(=O)N(Cc2ccccc2)C1=O
CHEMBL3194109,3.61,Cc1cc(C(=O)N/N=C/c2ccc(O)c([N+](=O)[O-])c2)c(C)n1-c1ccc(F)cc1
CHEMBL1271881,1.91,CN1CCN(C2=C(Cl)C(=O)N(c3cccc(Cl)c3)C2=O)CC1
CHEMBL1569804,3.32,COc1cccc(N=Nc2c(N)nn3c(O)c4c(nc23)CCCC4)c1
CHEMBL1586096,4.1,COc1cc(C2Nc3cccc4cccc(c34)N2)cc(OC)c1O
CHEMBL1586814,4.17,CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccc(Cl)nc1)C1CCCC1
CHEMBL3208641,4.15,Cc1ccc(-n2c(C)cc(/C=N/Nc3ccc([N+](=O)[O-])cn3)c2C)cc1
CHEMBL1456767,3.02,COc1cc(O)c(C(=O)/C=C/c2ccc(O)c(OC)c2)c(OC)c1
CHEMBL1543904,3.9,Cc1cccc(Cn2c(C(=O)OC(C)C)cc3c2ccn3C)c1
CHEMBL515252,5.13,O=c1c(-c2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
CHEMBL3193897,1.61,Nn1cnnc1N/N=C\c1ccc(-c2ccccc2[N+](=O)[O-])o1
CHEMBL3192970,5.07,CCN(CC)c1ccc(/N=C/c2c(C)[nH]c3ccccc23)cc1
CHEMBL1452314,2.59,O=c1c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[s+]([O-])n1Cc1ccccc1
CHEMBL1200467,3.06,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
CHEMBL3199262,2.98,CN(C)c1ccc(/C=N/n2ncc3ccccc32)cc1
CHEMBL56337,2.92,CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1
CHEMBL1505467,4.53,Cc1nc2cc(-c3ccsc3-n3c(C)ccc3C)nn2c(O)c1Cl
CHEMBL1491688,3.81,N#CCCN1CCN(C(=S)c2ccc(-c3ccc(Cl)cc3)o2)CC1
CHEMBL1473571,4.04,Cc1ccc2scc(N3CCN(c4ccc(F)cc4)CC3)c(=O)c2c1
CHEMBL1578821,4.56,CCOC(=O)C1(C)C(N=Nc2ccccc2Cl)=C(O)C(=O)N1c1ccccc1
CHEMBL3191230,3.51,CNc1cc([N+](=O)[O-])ccc1N/C=C/C(=O)c1cccs1
CHEMBL1377784,3.52,O=C(Nc1ccc(N2CCOCC2)cc1)c1cc2ccccc2o1
CHEMBL1348205,3.23,Cc1cccc(OCCNc2cc(N3CCOCC3)ccc2[N+](=O)[O-])c1
CHEMBL1522066,4.33,CN1/C(=C/C(=S)NC(=O)C2(C)CC2(Cl)Cl)C(C)(C)c2ccccc21
CHEMBL3192541,1.37,CN(C)S(=O)(=O)c1cccc(NC(=S)N/N=C/c2ccc(O)c(O)c2O)c1
CHEMBL1504655,2.85,Cc1ccc(C)n1-c1sccc1C(=O)O
CHEMBL1875040,3.99,Nc1ccc(/C=C/c2ccc3ncccc3c2)cc1
CHEMBL1582563,4.38,Cc1ccc(NC(=O)c2c(NC(=O)CCC(=O)O)sc3c2CCCCC3)cc1
CHEMBL1502929,4.58,Cc1cccc(N2CCc3c2nc2ccc(Br)cc2c3N)c1.Cl
CHEMBL3190162,4.3,Oc1ccc2ccccc2c1/C=N\C1CCCCC1
CHEMBL1996833,1.68,O=C(N/N=C/c1ccc(N2CCOCC2)cc1)c1ccccn1
CHEMBL1413252,3.68,CN1C(=O)C2(C(C#N)=C(N)C(C#N)(C#N)C3=CCC(C(C)(C)C)CC32)c2ccccc21
CHEMBL1520159,3.92,CCCCOc1nc2nc(-c3ccco3)n(Cc3ccco3)c(N)c-2c1C#N
CHEMBL1580343,3.3,COC(=O)c1c(NC(=O)c2nc3ccccc3s2)sc2c1CCN(C(C)=O)C2
CHEMBL1335315,3.23,CN(C)c1ccc(/C=C2\N=C(c3ccc(Cl)c([N+](=O)[O-])c3)NC2=O)cc1
CHEMBL1417683,4.82,COC(=O)c1c(-c2cccs2)csc1NC(=O)c1ccc(C)cc1
CHEMBL1522129,3.97,N#CC1=C2SCN(c3ccccc3)CN2C(=O)CC1c1cccs1
CHEMBL494083,5.93,CC(C)=CCC/C(C)=C/Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O
CHEMBL1503034,3.3,O=C(/C=C/c1ccccc1Cl)c1ccccc(=O)c1O
CHEMBL1448,3.86,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
CHEMBL3190629,1.56,Oc1ccc2ccccc2c1/C=N\C12CN3CCN(CN(C3)C1)C2
CHEMBL1965472,3.68,Cc1nc2c(C)cccc2cc1C(=O)N/N=C/c1ccc(N(C)C)cc1
CHEMBL1594191,4.13,CCOC(=O)c1c(NC(=O)/C=C/C(=O)O)sc(C)c1-c1ccc(Cl)cc1
CHEMBL3190952,2.52,CCOc1cc(/C=N/NC(=O)c2cccs2)cc([N+](=O)[O-])c1O
CHEMBL267548,7.5,C=CC1=C(C)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C=C)c(C)c4CCC(=O)O)C(CCC(=O)O)=C3C
CHEMBL1594514,2.91,COc1ccc2c(c1)C(=NO)c1cc(OC)ccc1-2
CHEMBL1447034,2.84,Cc1ccc2c(c1C)NC(C(=O)O)C1CC=CC21
CHEMBL1340050,2.82,Nc1cc(N2CCCCC2)c(Cl)cc1[N+](=O)[O-]
CHEMBL3190259,3.33,CC/N=c1\scc(-c2ccco2)n1/N=C/c1ccc(OC)c(O)c1
CHEMBL1379164,2.31,N#CC1=C(N)C2=C(N3CCCCC3)CCCC2C1(C#N)C#N
CHEMBL1488024,2.79,N=C1S/C(=C\c2ccco2)C(=O)N1c1nccs1
CHEMBL1574857,2.9,O=C(O)CCCN1C(=O)/C(=C/C=C/c2ccco2)SC1=S
CHEMBL3193204,4.97,Oc1ccc(/C=N/Nc2nc(-c3ccc(Cl)cc3)cc(C(F)(F)F)n2)cc1
CHEMBL1406911,4.37,COc1ccc2oc(=O)c(-c3csc(Nc4cccc(O)c4)n3)cc2c1
CHEMBL1529876,5.23,O=C1/C(=C\c2cccs2)Sc2ccc3ccccc3c21
CHEMBL1332191,1.98,CC(=O)Nc1ccc(N=NN2CCOCC2)cc1
CHEMBL1401,2.23,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1
CHEMBL1549222,4.25,Oc1ccc(N=Nc2n[nH]c(-c3ccc(Cl)cc3)n2)cc1
CHEMBL1450165,3.97,c1coc(C2Nc3cccc4cccc(c34)N2)c1
CHEMBL131037,2.77,COc1ccc(OC)c2c1C(=O)C(Cl)=C(Cl)C2=O
CHEMBL1570659,1.7,O=C(O)C1Nc2c(C(=O)N3CCOCC3)cccc2C2C=CCC12
CHEMBL1464548,0.99,CN1C(=O)/C(=C/c2ccc(O)c([N+](=O)[O-])c2)NC1=S
CHEMBL1426496,1.81,NC(S)=NNc1cccc2cccnc12
CHEMBL1453825,5.17,CCOC(=O)c1nnc(-c2ccccc2)nc1Sc1c(Cl)cccc1Cl
CHEMBL3856090,3.17,NC(=S)n1[nH]c(-c2ccc([N+](=O)[O-])cc2)c(/N=N/c2cccc([N+](=O)[O-])c2)c1=O
CHEMBL3197651,2.56,Cc1cccc(N/N=C/c2ccc(O)c(O)c2O)c1
CHEMBL1361319,2.89,CCCC(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2)CC1
CHEMBL1380580,4.43,Oc1[nH]c2ccccc2c1N=Nc1ccc(F)cc1
CHEMBL1597827,2.59,Nc1ccc(Nc2ccccc2N)cc1
CHEMBL1579498,3.43,Cc1ccc(Nc2c([N+](=O)[O-])nn(-c3ccc(Cl)cc3)[n+]2[O-])cc1C
CHEMBL1607509,3.43,Cc1ccc(N2C(=O)NC(=O)/C(=C/c3cnc(-c4ccccc4)nc3)C2=O)cc1C
CHEMBL3209772,3.43,C/C(=N\NC(=O)c1cc2ccccc2cc1O)c1ccc2c(c1)OCO2
CHEMBL1382405,2.51,Cc1cccnc1NC(=S)NC(=O)/C=C/c1ccco1
CHEMBL3191078,1.74,CO/C(O)=C(/C=N/c1ccc(O)cc1)[N+](=O)[O-]
CHEMBL3191236,4.0,Oc1ccc(/N=C/c2c(O)ccc3ccccc23)cc1
CHEMBL1728993,3.4,Cc1ccc(/N=c2\ssnc2Cl)cc1
CHEMBL1322557,3.97,CC1=NN(c2ccccc2)C(=O)/C1=C/c1cc2ccccc2[nH]1
CHEMBL1469489,4.03,O=C(O)CCN1C(=O)/C(=C\c2cccc(OCC(=O)Nc3ccc(Cl)cc3)c2)SC1=S
CHEMBL1586726,1.42,CN(C)c1ccc(N2CN=C3SCC(=O)N3C2)cc1
CHEMBL1479883,4.96,COc1ccc(-c2cc(C(F)(F)F)c3c(n2)sc2c(O)cc(O)nc23)c(OC)c1
CHEMBL1448985,5.12,O=C(NCCc1ccccc1)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1
CHEMBL609606,3.81,CC[n+]1c(C=C2C=CN(C)C=C2)ccc2cc(C)ccc21.[I-]
CHEMBL1361550,3.51,CC(=O)c1cccc(NC(=O)/C=C/c2ccc([N+](=O)[O-])s2)c1
CHEMBL1348294,4.56,Cc1cc(C(=O)O)ccc1-n1c(C)cc(C=C2C(=O)c3ccccc3C2=O)c1C
CHEMBL1584414,4.25,Cc1cc(C=C2C(=O)c3ccccc3C2=O)c(C)n1-c1cccc(C(=O)O)c1
CHEMBL1373339,4.55,O=C1NN(c2ccccc2)C(=O)/C1=C/c1ccc(Sc2ccc(Cl)cc2)o1
CHEMBL3196335,3.07,C(=N/Nc1nc2ccccc2[nH]1)\c1cccs1
CHEMBL1339069,4.3,CCOC(=O)c1cnc2c(C)cccc2c1Nc1ccc(N2CCOCC2)cc1
CHEMBL63354,5.13,O=c1cc(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)oc2cc(O)cc(O)c12
CHEMBL1898908,3.56,CC(C)OP(=O)(OC(C)C)/C(C=O)=N\Nc1ccc([N+](=O)[O-])cc1
CHEMBL1449830,4.02,Cc1cccc(NC(=O)c2c(N)sc3c2CCC(C)C3)c1
CHEMBL1992872,3.96,COc1ccc(Nc2nc(N/N=C/c3ccc(N(C)C)cc3)nc(C)c2[N+](=O)[O-])cc1
CHEMBL1461266,4.44,Cc1ccc2nc(O)c(C(c3nnnn3Cc3ccccc3)N3CCc4ccccc43)cc2c1
CHEMBL1403294,3.43,Cc1oc(=O)c(NC(=O)c2ccccc2)cc1C(=O)c1ccccc1
CHEMBL1403191,3.46,CCC(=O)OC1(C)C(=O)C2=COC(c3ccc(OC)cc3)=CC2=C(Br)C1=O
CHEMBL1335847,2.85,CC1=NN(c2ccccc2)C(=O)C1/C=C1/C(=O)NC(=O)N(c2cc(C)cc(C)c2)C1=O
CHEMBL1499083,3.7,CCOc1ccc(C2NC(=O)C(C#N)=C(S)N2c2ccc(C)cc2)cc1OC
CHEMBL1379329,4.36,Cc1ccc(C(=O)NC(=S)/C=C2\N(C)c3ccccc3C2(C)C)cc1
CHEMBL1496973,2.88,CC1(OC(=O)CCc2ccccc2)C(=O)C=C2C=C3CCCN3C=C2C1=O
CHEMBL75435,3.11,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1
CHEMBL3191602,2.25,O=C(O)CC1SC(N/N=C/c2ccc(-c3ccccc3[N+](=O)[O-])o2)=NC1=O
CHEMBL1458563,2.16,Cc1ccc(N2C(=O)NC(=O)/C(=C\c3ccc([N+](=O)[O-])o3)C2=O)cc1
CHEMBL1448605,3.1,CCNc1nc(N)c(C(=O)c2ccc(Cl)s2)s1
CHEMBL1557321,5.54,CCOc1ccc(NC(=O)/C(C#N)=C\c2ccc(-c3ccc(Cl)cc3)o2)cc1
CHEMBL1384007,3.91,COc1cccc(Nc2nc(-c3sc(N)nc3C)cs2)c1
CHEMBL1342337,4.45,Cc1cc(C)c(S(=O)(=O)Nc2cc(SCC(=O)O)c(O)c3ccccc23)cc1C
CHEMBL1414251,3.9,c1cncc(CNc2nc(-c3ccoc3)nc3ccccc23)c1
CHEMBL1515160,4.59,Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=O)Nc3cccc(Cl)c3)cc12
CHEMBL1299979,2.69,C=CCSc1nnc2[nH]c3nc4c(C)cccc4c-3nn12
CHEMBL1399121,4.32,CC1=NN(c2ccccc2)C(=O)/C1=C\c1ccc(Br)s1
CHEMBL1421330,4.47,Nc1nc(O)c2c(n1)N=C1C(=C(O)c3ccccc31)C2c1cccc2ccccc12
CHEMBL1557261,3.67,COc1cc(C/C=C\c2ccccc2)c(OC)cc1O
CHEMBL1448933,4.27,O=C(CCNc1ccc(Cc2ccncc2)cc1)c1ccc([N+](=O)[O-])cc1
CHEMBL1536258,3.81,Cc1ccc(NCC(=O)N=Nc2c(O)[nH]c3ccc([N+](=O)[O-])cc23)cc1
CHEMBL3190984,2.76,COc1ccc(/C=N\Nc2ccc([N+](=O)[O-])cc2)c(C(=O)O)c1OC
CHEMBL1718013,3.76,COc1cc(/N=c2\ssnc2Cl)c(OC)cc1Cl
CHEMBL1329821,3.19,COC(=O)C1=CO[C@@H](C)[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@@H]3C[C@H]12
CHEMBL1497170,1.86,O=C(NCc1cccnc1)C1CCN(S(=O)(=O)c2cccs2)CC1
CHEMBL1565401,4.25,Brc1ccc2nc(-c3c[nH]c4ccccc34)cn2c1
CHEMBL1333580,4.28,CNC(=O)c1c(NC(NC(=O)c2ccco2)C(=O)c2ccc(Cl)cc2)sc2c1CCCC2
CHEMBL1306908,3.44,S=C(Nc1cccnc1)Nc1cccc2cnccc12
CHEMBL1500704,3.46,S=C(NNc1cccc(Cl)c1)NC1CCCCC1
CHEMBL1271764,2.56,CN1CCN(C2=C(Cl)C(=O)N(c3ccc(Cl)c(Cl)c3)C2=O)CC1
CHEMBL1608789,3.67,Cc1ccc(N(CC(O)COCc2ccco2)S(=O)(=O)c2ccc(C)cc2)cc1
CHEMBL1458379,2.21,Cc1cc(N=Nc2ccccc2)c(NCC(O)C(O)C(O)CO)cc1C
CHEMBL3196993,0.79,O=C(Cc1csc(N2CCOCC2)n1)N/N=C/c1ccc(O)c(O)c1O
CHEMBL1407324,2.64,Cc1ccc2c(c1)N/C(=C(\C=C(/Cl)[N+](=O)[O-])[N+](=O)[O-])N2
CHEMBL1525012,4.32,Cc1nn2c(=O)cc(-c3ccc(Cl)cc3)[nH]c2c1-c1ccccc1
CHEMBL1350183,2.89,CC(=O)Nc1ccc(S(=O)(=O)Nc2nnc(CC(C)(C)C)s2)cc1
CHEMBL1976042,3.92,Cc1ccc(NS(=O)(=O)c2ccc(N/N=C/c3ccccc3OCC(=O)O)c([N+](=O)[O-])c2)c(C)c1
CHEMBL1527752,4.31,O=C(NNc1ccc(C(F)(F)F)cc1[N+](=O)[O-])c1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1
CHEMBL1382536,3.91,COc1ccc(Nc2nc(-c3sc(N)nc3C)cs2)cc1
CHEMBL1380194,4.85,Cn1c(=O)c(C#N)c(-c2ccc(F)cc2)c2cc(C(=O)c3cc(Cl)cc(Cl)c3O)cnc21
